fips,region,urbanisation,pct_aian_alone,pct_api_alone,pct_black_alone,pct_white_alone,pct_multiple_response,census2000_population
20089,midwest,nonmetro,0.34,0.11,0.03,98.92,0.61,3791
20091,midwest,large_fringe,0.34,2.93,2.68,92.94,1.11,451086
20093,midwest,nonmetro,0.95,0.42,0.57,97.29,0.77,4531
20095,midwest,nonmetro,0.62,0.28,0.21,97.84,1.05,8673
20097,midwest,nonmetro,0.64,0.27,0.21,98.41,0.46,3278
20099,midwest,nonmetro,1.97,0.35,4.77,90.69,2.22,22835
20101,midwest,nonmetro,0.23,0.19,0.0,98.28,1.3,2155
20103,midwest,large_fringe,0.77,1.26,10.63,85.59,1.76,68691
20105,midwest,nonmetro,0.48,0.11,0.14,98.55,0.73,3578
20107,midwest,large_fringe,0.5,0.19,0.63,97.74,0.94,9570
20109,midwest,nonmetro,0.2,0.2,0.59,97.73,1.28,3046
20111,midwest,nonmetro,0.56,2.13,2.37,93.72,1.22,35935
20113,midwest,nonmetro,0.34,0.46,0.83,97.43,0.94,29554
20115,midwest,nonmetro,0.6,0.25,0.48,97.78,0.9,13361
20117,midwest,nonmetro,0.36,0.21,0.23,98.45,0.75,10965
20119,midwest,nonmetro,0.63,0.22,0.41,97.82,0.93,4631
20121,midwest,large_fringe,0.53,0.18,1.55,96.52,1.22,28351
20123,midwest,nonmetro,0.4,0.33,0.52,97.98,0.76,6932
20125,midwest,nonmetro,3.22,0.5,6.12,87.22,2.94,36252
20127,midwest,nonmetro,0.38,0.29,0.34,98.26,0.72,6104
20129,midwest,nonmetro,1.14,1.09,0.2,96.74,0.83,3496
20131,midwest,nonmetro,0.23,0.17,0.49,98.62,0.49,10717
20133,midwest,nonmetro,0.99,0.36,0.89,96.26,1.49,16997
20135,midwest,nonmetro,0.23,0.09,0.06,98.84,0.78,3454
20137,midwest,nonmetro,0.44,0.45,4.05,94.47,0.59,5953
20139,midwest,medium_small_metro,0.65,0.28,0.22,97.87,0.99,16712
20141,midwest,nonmetro,0.25,0.22,0.07,98.97,0.49,4452
20143,midwest,nonmetro,0.37,0.15,0.54,98.1,0.84,6163
20145,midwest,nonmetro,0.97,0.62,5.1,92.41,0.9,7233
20147,midwest,nonmetro,0.3,0.45,0.27,98.42,0.57,6001
20149,midwest,nonmetro,0.62,0.33,0.67,97.16,1.22,18209
20151,midwest,nonmetro,0.35,0.58,1.01,97.18,0.88,9647
20153,midwest,nonmetro,0.3,0.1,0.3,98.65,0.64,2966
20155,midwest,nonmetro,0.62,0.51,2.97,94.65,1.25,64790
20157,midwest,nonmetro,0.22,0.19,0.26,98.94,0.39,5835
20159,midwest,nonmetro,0.63,0.37,1.23,96.83,0.94,10761
20161,midwest,nonmetro,0.64,3.53,7.07,86.94,1.82,62843
20163,midwest,nonmetro,0.44,0.21,1.13,97.64,0.58,5685
20165,midwest,nonmetro,0.45,0.11,0.31,98.62,0.51,3551
20167,midwest,nonmetro,0.56,0.34,0.5,97.87,0.73,7370
20169,midwest,nonmetro,0.54,1.81,3.23,92.75,1.67,53597
20171,midwest,nonmetro,0.72,0.14,0.14,98.54,0.47,5120
20173,midwest,medium_small_metro,1.17,3.53,9.31,84.01,1.98,452869
20175,midwest,nonmetro,1.0,3.32,4.2,90.41,1.06,22510
20177,midwest,medium_small_metro,1.22,1.07,9.27,86.47,1.98,169871
20179,midwest,nonmetro,0.14,0.21,0.14,99.25,0.25,2813
20181,midwest,nonmetro,0.36,0.36,0.38,98.24,0.67,6760
20183,midwest,nonmetro,0.24,0.15,0.15,99.05,0.4,4536
20185,midwest,nonmetro,0.38,0.15,0.15,98.29,1.04,4789
20187,midwest,nonmetro,1.5,0.21,0.62,97.17,0.5,2406
20189,midwest,nonmetro,1.08,0.26,1.06,96.91,0.7,5463
20191,midwest,medium_small_metro,1.07,0.29,0.73,96.4,1.51,25946
20193,midwest,nonmetro,0.34,0.29,0.48,98.17,0.72,8180
20195,midwest,nonmetro,0.39,0.54,0.18,97.95,0.93,3319
20197,midwest,medium_small_metro,0.51,0.23,0.49,97.97,0.8,6885
20199,midwest,nonmetro,0.8,0.23,0.63,97.6,0.74,1749
20201,midwest,nonmetro,0.34,0.05,0.11,99.04,0.46,6483
20203,midwest,nonmetro,0.75,0.08,0.12,98.18,0.87,2531
20205,midwest,nonmetro,0.94,0.3,0.37,97.36,1.04,10332
20207,midwest,nonmetro,0.9,0.05,0.82,97.39,0.84,3788
20209,midwest,large_central,0.82,1.85,28.61,67.04,1.69,157882
21001,south,nonmetro,0.22,0.28,2.57,96.28,0.66,17244
21003,south,nonmetro,0.17,0.13,1.09,98.04,0.57,17800
21005,south,nonmetro,0.12,0.14,2.35,96.74,0.65,19111
21007,south,nonmetro,0.08,0.21,2.88,95.5,1.33,8286
21009,south,nonmetro,0.15,0.44,4.12,94.7,0.6,38033
21011,south,nonmetro,0.28,0.03,1.85,97.21,0.63,11085
21013,south,nonmetro,0.25,0.38,2.44,96.23,0.71,30060
21015,south,large_fringe,0.23,1.35,1.58,96.05,0.79,85991
21017,south,medium_small_metro,0.16,0.15,6.98,91.85,0.85,19360
21019,south,medium_small_metro,0.16,0.32,2.58,96.16,0.77,49752
21021,south,nonmetro,0.21,0.64,9.78,88.4,0.97,27697
21023,south,large_fringe,0.25,0.1,0.62,98.73,0.3,8279
21025,south,nonmetro,0.09,0.32,0.4,98.79,0.4,16100
21027,south,nonmetro,0.23,0.1,2.87,95.99,0.8,18648
21029,south,large_fringe,0.34,0.3,0.4,98.29,0.68,61236
21031,south,nonmetro,0.22,0.17,0.52,98.51,0.58,13010
21033,south,nonmetro,0.15,0.22,4.82,94.34,0.47,13060
21035,south,nonmetro,0.2,1.4,3.61,94.08,0.71,34177
21037,south,large_fringe,0.17,0.58,1.6,97.02,0.63,88616
21039,south,nonmetro,0.41,0.07,0.95,98.0,0.56,5351
21041,south,nonmetro,0.23,0.22,1.94,96.72,0.9,10155
21043,south,nonmetro,0.25,0.11,0.14,99.16,0.34,26889
21045,south,nonmetro,0.28,0.12,0.33,98.79,0.48,15447
21047,south,medium_small_metro,0.56,1.34,24.24,72.16,1.7,72265
21049,south,medium_small_metro,0.17,0.22,4.78,94.24,0.58,33144
21051,south,nonmetro,0.22,0.14,4.84,94.17,0.64,24556
21053,south,nonmetro,0.25,0.16,0.11,99.18,0.3,9634
21055,south,nonmetro,0.16,0.09,0.66,98.39,0.7,9384
21057,south,nonmetro,0.14,0.1,3.41,95.49,0.85,7147
21059,south,medium_small_metro,0.13,0.47,4.4,94.16,0.84,91545
21061,south,medium_small_metro,0.44,0.07,0.58,98.49,0.43,11644
21063,south,nonmetro,0.07,0.01,0.03,99.14,0.74,6748
21065,south,nonmetro,0.24,0.03,0.11,99.23,0.39,15307
21067,south,medium_small_metro,0.21,2.55,13.6,82.5,1.14,260512
21069,south,nonmetro,0.14,0.17,1.46,97.61,0.62,13792
21071,south,nonmetro,0.12,0.34,1.3,97.86,0.38,42441
21073,south,nonmetro,0.14,0.77,9.45,88.55,1.09,47687
21075,south,nonmetro,0.12,0.31,23.25,75.59,0.74,7752
21077,south,large_fringe,0.18,0.27,1.59,97.18,0.79,7870
21079,south,nonmetro,0.14,0.04,3.1,96.22,0.49,14792
21081,south,large_fringe,0.23,0.43,0.25,98.66,0.43,22384
21083,south,nonmetro,0.27,0.23,4.49,94.14,0.86,37028
21085,south,nonmetro,0.17,0.17,0.5,98.52,0.64,24053
21087,south,nonmetro,0.1,0.13,2.64,96.52,0.61,11518
21089,south,medium_small_metro,0.19,0.39,0.58,98.27,0.57,36891
21091,south,medium_small_metro,0.29,0.17,0.85,98.18,0.52,8392
21093,south,medium_small_metro,0.43,2.09,12.12,83.5,1.85,94174
21095,south,nonmetro,0.48,0.32,2.63,95.76,0.81,33202
21097,south,nonmetro,0.28,0.16,2.54,96.38,0.65,17983
21099,south,nonmetro,0.22,0.15,6.2,92.78,0.65,17445
21101,south,medium_small_metro,0.16,0.36,7.15,91.61,0.72,44829
21103,south,large_fringe,0.25,0.37,3.35,95.34,0.69,15060
21105,south,nonmetro,0.29,0.06,9.92,88.64,1.1,5262
21107,south,nonmetro,0.2,0.37,6.24,92.43,0.76,46519
21109,south,nonmetro,0.19,0.02,0.05,99.27,0.46,13495
21111,south,large_central,0.23,1.47,19.04,78.2,1.06,693604
21113,south,medium_small_metro,0.21,0.61,3.16,95.11,0.92,39041
21115,south,nonmetro,0.13,0.31,0.25,98.76,0.55,23445
21117,south,large_fringe,0.15,0.63,3.89,94.45,0.87,151464
21119,south,nonmetro,0.12,0.16,0.75,98.43,0.53,17649
21121,south,nonmetro,0.25,0.19,0.84,97.98,0.74,31795
21123,south,medium_small_metro,0.19,0.19,3.56,95.06,1.0,13373
21125,south,nonmetro,0.37,0.37,0.63,97.8,0.83,52715
21127,south,nonmetro,0.28,0.08,0.1,99.09,0.46,15569
21129,south,nonmetro,0.28,0.11,3.79,95.19,0.63,7916
21131,south,nonmetro,0.09,0.16,0.08,99.26,0.41,12401
21133,south,nonmetro,0.1,0.3,0.51,98.77,0.33,25277
21135,south,nonmetro,0.21,0.03,0.21,99.06,0.49,14092
21137,south,nonmetro,0.15,0.1,2.58,96.59,0.58,23361
21139,south,nonmetro,0.42,0.05,0.14,98.87,0.52,9804
21141,south,nonmetro,0.21,0.19,7.64,91.07,0.89,26573
21143,south,nonmetro,0.3,0.2,6.76,92.26,0.48,8080
21145,south,nonmetro,0.22,0.58,10.9,87.24,1.07,65514
21147,south,nonmetro,0.45,0.04,0.66,98.17,0.68,17080
21149,south,medium_small_metro,0.16,0.05,0.36,98.96,0.46,9938
21151,south,nonmetro,0.28,0.77,4.51,93.4,1.03,70872
21153,south,nonmetro,0.2,0.08,0.15,99.37,0.21,13332
21155,south,nonmetro,0.09,0.52,9.15,89.53,0.71,18212
21157,south,nonmetro,0.17,0.16,0.12,98.84,0.7,30125
21159,south,nonmetro,0.06,0.14,0.03,99.28,0.5,12578
21161,south,nonmetro,0.15,0.39,7.27,91.43,0.76,16800
21163,south,large_fringe,0.6,0.74,4.27,93.29,1.11,26349
21165,south,nonmetro,0.12,0.05,1.39,97.79,0.66,6556
21167,south,nonmetro,0.21,0.5,3.76,94.71,0.82,20817
21169,south,nonmetro,0.25,0.07,1.64,97.49,0.55,10037
21171,south,nonmetro,0.13,0.03,2.77,96.56,0.5,11756
21173,south,nonmetro,0.16,0.14,3.51,95.47,0.72,22554
21175,south,nonmetro,0.16,0.19,4.42,94.7,0.54,13948
21177,south,nonmetro,0.13,0.14,4.67,94.43,0.63,31839
21179,south,large_fringe,0.13,0.54,5.54,93.25,0.53,37477
21181,south,nonmetro,0.25,0.12,0.91,98.49,0.23,6813
21183,south,nonmetro,0.19,0.24,0.76,98.26,0.55,22916
21185,south,large_fringe,0.23,0.47,4.24,94.24,0.82,46178
21187,south,nonmetro,0.27,0.27,1.15,97.58,0.73,10547
21189,south,nonmetro,0.06,0.06,0.1,99.4,0.37,4858
21191,south,large_fringe,0.19,0.12,0.49,98.81,0.38,14390
21193,south,nonmetro,0.05,0.5,1.65,97.39,0.4,29390
21195,south,nonmetro,0.11,0.46,0.46,98.52,0.45,68736
21197,south,nonmetro,0.12,0.05,0.62,98.65,0.56,13237
21199,south,nonmetro,0.22,0.39,1.09,97.71,0.59,56217
21201,south,nonmetro,0.04,0.49,0.04,98.98,0.44,2266
21203,south,nonmetro,0.24,0.13,0.14,98.88,0.6,16582
21205,south,nonmetro,0.21,0.97,1.59,96.41,0.82,22094
21207,south,nonmetro,0.13,0.16,0.61,98.59,0.51,16315
21209,south,medium_small_metro,0.26,0.52,5.39,92.98,0.84,33061
21211,south,large_fringe,0.31,0.54,8.94,89.24,0.97,33337
21213,south,nonmetro,0.17,0.65,10.24,88.2,0.74,16405
21215,south,large_fringe,0.23,0.08,1.14,97.78,0.76,11766
21217,south,nonmetro,0.12,0.21,5.1,93.99,0.58,22927
21219,south,nonmetro,0.16,0.22,8.82,90.29,0.51,11971
21221,south,medium_small_metro,0.21,0.29,9.86,88.7,0.94,12597
21223,south,large_fringe,0.37,0.1,0.3,98.62,0.62,8125
21225,south,nonmetro,0.2,0.21,13.13,85.45,1.0,15637
21227,south,medium_small_metro,0.25,1.49,8.65,88.62,0.99,92522
21229,south,nonmetro,0.16,0.3,7.56,91.25,0.73,10916
21231,south,nonmetro,0.22,0.11,1.5,97.47,0.71,19923
21233,south,medium_small_metro,0.12,0.16,4.7,94.45,0.57,14120
21235,south,nonmetro,0.23,0.23,0.36,98.48,0.69,35865
21237,south,nonmetro,0.08,0.06,0.24,99.29,0.33,7065
21239,south,medium_small_metro,0.14,0.33,5.44,93.26,0.83,23208
22001,south,nonmetro,0.2,0.16,18.29,80.99,0.36,58861
22003,south,nonmetro,1.74,0.61,24.69,72.21,0.75,25440
22005,south,medium_small_metro,0.29,0.39,20.35,78.55,0.43,76627
22007,south,nonmetro,0.31,0.26,31.54,67.52,0.38,23388
22009,south,nonmetro,1.02,0.18,29.57,68.72,0.51,41481
22011,south,nonmetro,0.67,0.67,12.98,84.69,0.99,32986
22013,south,nonmetro,0.29,0.15,43.84,55.26,0.46,15752
22015,south,medium_small_metro,0.53,1.4,20.92,75.86,1.3,98310
22017,south,medium_small_metro,0.4,0.74,44.72,53.42,0.72,252161
22019,south,medium_small_metro,0.32,0.69,24.1,74.12,0.77,183577
22021,south,nonmetro,0.45,0.14,17.91,80.98,0.52,10560
22023,south,medium_small_metro,0.37,0.47,3.91,94.77,0.48,9991
22025,south,nonmetro,0.19,0.13,27.15,71.98,0.55,10920
22027,south,nonmetro,0.14,0.13,47.4,51.87,0.46,16851
22029,south,nonmetro,0.16,0.24,37.89,61.18,0.52,20247
22031,south,medium_small_metro,0.53,0.18,42.21,56.5,0.58,25494
22033,south,medium_small_metro,0.21,2.14,40.19,56.82,0.63,412852
22035,south,nonmetro,0.18,0.33,67.33,31.9,0.27,9421
22037,south,medium_small_metro,0.16,0.26,47.13,51.98,0.47,21360
22039,south,nonmetro,0.24,0.17,28.61,70.63,0.35,35434
22041,south,nonmetro,0.27,0.23,31.63,67.36,0.52,21263
22043,south,medium_small_metro,0.89,0.21,11.92,85.85,1.13,18698
22045,south,nonmetro,0.33,2.05,30.96,65.87,0.78,73266
22047,south,medium_small_metro,0.18,0.28,49.76,49.42,0.36,33320
22049,south,nonmetro,0.29,0.22,27.88,71.31,0.31,15397
22051,south,large_fringe,0.47,3.22,23.04,72.39,0.87,455466
22053,south,nonmetro,0.39,0.22,17.8,80.95,0.64,31435
22055,south,medium_small_metro,0.29,1.13,23.89,74.06,0.63,190503
22057,south,medium_small_metro,2.33,0.7,12.63,83.52,0.81,89974
22059,south,nonmetro,0.64,0.18,12.2,86.4,0.57,14282
22061,south,nonmetro,0.18,1.33,39.97,58.03,0.49,42509
22063,south,medium_small_metro,0.37,0.2,4.22,94.67,0.54,91814
22065,south,nonmetro,0.15,0.76,60.36,38.35,0.37,13728
22067,south,nonmetro,0.13,0.2,43.39,55.91,0.37,31021
22069,south,nonmetro,1.12,0.48,38.78,58.84,0.78,39080
22071,south,large_central,0.22,2.33,67.68,29.0,0.78,484674
22073,south,medium_small_metro,0.23,0.68,33.68,64.91,0.5,147250
22075,south,large_fringe,2.15,2.76,23.51,70.56,1.01,26757
22077,south,medium_small_metro,0.17,0.25,37.89,61.25,0.43,22763
22079,south,medium_small_metro,0.75,0.93,30.52,67.05,0.76,126337
22081,south,nonmetro,0.32,0.11,40.95,58.1,0.52,9622
22083,south,nonmetro,0.13,0.19,38.03,61.24,0.41,20981
22085,south,nonmetro,7.82,0.2,16.89,73.1,1.99,23459
22087,south,large_fringe,0.5,1.41,7.65,89.41,1.03,67229
22089,south,large_fringe,0.26,0.61,25.3,73.18,0.66,48072
22091,south,medium_small_metro,0.1,0.11,52.43,46.85,0.51,10525
22093,south,nonmetro,0.09,0.05,49.45,50.1,0.32,21216
22095,south,large_fringe,0.26,0.61,44.94,53.62,0.57,43044
22097,south,nonmetro,0.15,0.22,42.28,56.84,0.51,87700
22099,south,medium_small_metro,0.29,0.94,32.09,66.2,0.48,48583
22101,south,nonmetro,1.4,1.67,31.87,64.19,0.87,53500
22103,south,large_fringe,0.45,0.8,10.01,87.81,0.92,191268
22105,south,nonmetro,0.25,0.42,28.4,70.38,0.55,100588
22107,south,nonmetro,0.05,0.18,55.47,43.73,0.57,6618
22109,south,medium_small_metro,5.35,0.86,17.84,74.77,1.18,104503
22111,south,medium_small_metro,0.2,0.32,28.08,71.01,0.39,22803
22113,south,nonmetro,0.3,1.83,14.21,83.03,0.62,53807
22115,south,nonmetro,1.5,2.06,17.44,76.42,2.57,52531
22117,south,nonmetro,0.23,0.17,31.59,67.55,0.45,43926
22119,south,nonmetro,0.36,0.25,32.9,65.78,0.72,41831
22121,south,medium_small_metro,0.21,0.23,35.61,63.36,0.59,21601
22123,south,nonmetro,0.29,0.14,18.88,80.41,0.28,12314
22125,south,medium_small_metro,0.21,0.2,50.52,48.73,0.35,15111
22127,south,nonmetro,0.5,0.22,32.05,66.49,0.74,16894
23001,northeast,medium_small_metro,0.28,0.61,0.68,97.42,1.01,103793
23003,northeast,nonmetro,1.37,0.52,0.39,97.07,0.65,73938
23005,northeast,medium_small_metro,0.29,1.46,1.16,96.18,0.91,265612
23007,northeast,nonmetro,0.38,0.47,0.25,98.19,0.71,29467
23009,northeast,nonmetro,0.37,0.42,0.26,97.95,0.99,51791
23011,northeast,nonmetro,0.41,0.63,0.37,97.74,0.86,117114
23013,northeast,nonmetro,0.22,0.39,0.26,98.46,0.67,39618
23015,northeast,nonmetro,0.26,0.4,0.18,98.62,0.54,33616
23017,northeast,nonmetro,0.28,0.41,0.18,98.43,0.71,54755
23019,northeast,medium_small_metro,1.01,0.77,0.51,96.93,0.79,144919
23021,northeast,nonmetro,0.53,0.32,0.21,98.27,0.67,17235
23023,northeast,medium_small_metro,0.31,0.74,0.97,96.97,1.02,35214
23025,northeast,nonmetro,0.41,0.37,0.25,98.21,0.76,50888
23027,northeast,nonmetro,0.4,0.24,0.21,98.12,1.03,36280
23029,northeast,nonmetro,4.46,0.33,0.27,94.08,0.86,33941
23031,northeast,medium_small_metro,0.24,0.79,0.44,97.81,0.72,186742
24001,south,medium_small_metro,0.17,0.57,5.39,93.23,0.64,74930
24003,south,large_fringe,0.31,2.44,13.72,82.22,1.3,489656
24005,south,large_fringe,0.27,3.3,20.31,75.13,0.99,754292
24009,south,large_fringe,0.3,0.93,13.16,84.44,1.17,74563
24011,south,nonmetro,0.47,0.58,14.99,83.03,0.92,29772
24013,south,large_fringe,0.22,0.8,2.3,96.09,0.59,150897
24015,south,large_fringe,0.34,0.74,3.97,94.08,0.89,85951
24017,south,large_fringe,0.78,1.91,26.27,69.27,1.77,120546
24019,south,nonmetro,0.24,0.69,28.6,69.84,0.63,30674
24021,south,large_fringe,0.22,1.76,6.51,90.34,1.17,195277
24023,south,nonmetro,0.08,0.21,0.43,98.94,0.34,29846
24025,south,large_fringe,0.23,1.62,9.44,87.51,1.2,218590
24027,south,large_fringe,0.24,7.85,14.73,75.51,1.67,247842
24029,south,nonmetro,0.18,0.62,17.54,81.02,0.64,19197
24031,south,large_fringe,0.35,11.65,15.96,70.32,1.71,873341
24033,south,large_fringe,0.4,4.09,63.71,30.26,1.55,801515
24035,south,large_fringe,0.23,0.64,8.84,89.5,0.79,40563
24037,south,nonmetro,0.35,1.93,14.02,82.27,1.44,86211
24039,south,medium_small_metro,0.41,0.53,41.3,56.81,0.95,24747
24041,south,nonmetro,0.2,0.96,15.43,82.76,0.65,33812
24043,south,medium_small_metro,0.19,0.87,7.84,90.23,0.87,131923
24045,south,medium_small_metro,0.23,1.85,23.55,73.42,0.95,84644
24047,south,nonmetro,0.2,0.67,16.76,81.61,0.75,46543
24510,south,large_central,0.34,1.64,64.65,32.38,0.99,651154
25001,northeast,medium_small_metro,0.6,0.7,2.02,95.75,0.93,222230
25003,northeast,medium_small_metro,0.15,1.09,2.07,95.69,1.0,134953
25005,northeast,large_fringe,0.3,1.4,2.8,94.47,1.03,534678
25007,northeast,nonmetro,1.83,0.65,2.57,93.29,1.66,14987
25009,northeast,large_fringe,0.3,2.59,3.95,91.91,1.25,723419
25011,northeast,medium_small_metro,0.31,1.13,0.97,96.31,1.28,71535
25013,northeast,medium_small_metro,0.31,1.58,9.33,87.64,1.15,456228
25015,northeast,medium_small_metro,0.21,3.55,2.19,92.71,1.34,152251
25017,northeast,large_fringe,0.18,6.49,3.77,88.52,1.05,1465396
25019,northeast,nonmetro,0.02,0.8,8.71,89.75,0.72,9520
25021,northeast,large_fringe,0.14,5.62,3.43,90.0,0.81,650308
25023,northeast,large_fringe,0.25,1.07,6.26,91.43,1.0,472822
25025,northeast,large_central,0.47,7.45,25.65,64.97,1.46,689807
25027,northeast,medium_small_metro,0.28,2.79,3.12,92.85,0.96,750963
26001,midwest,nonmetro,0.63,0.19,0.19,98.13,0.86,11719
26003,midwest,nonmetro,3.36,0.39,6.13,88.25,1.88,9862
26005,midwest,nonmetro,0.56,0.64,1.37,96.56,0.86,105665
26007,midwest,nonmetro,0.4,0.33,0.25,98.41,0.61,31314
26009,midwest,nonmetro,1.07,0.26,0.2,97.48,0.99,23110
26011,midwest,nonmetro,0.96,0.31,1.86,95.71,1.16,17269
26013,midwest,nonmetro,12.05,0.31,5.18,79.16,3.3,8746
26015,midwest,medium_small_metro,0.47,0.29,0.25,98.08,0.92,56755
26017,midwest,medium_small_metro,0.57,0.52,1.31,96.44,1.16,110157
26019,midwest,nonmetro,1.59,0.16,0.28,96.96,1.01,15998
26021,midwest,medium_small_metro,0.45,1.24,16.13,80.98,1.2,162453
26023,midwest,nonmetro,0.49,0.5,2.69,95.32,0.99,45787
26025,midwest,medium_small_metro,0.63,1.17,11.01,85.44,1.74,137985
26027,midwest,medium_small_metro,0.85,0.62,6.21,90.53,1.8,51104
26029,midwest,nonmetro,1.58,0.32,0.18,96.8,1.13,26090
26031,midwest,nonmetro,2.57,0.22,0.26,95.07,1.88,26448
26033,midwest,nonmetro,13.34,0.51,5.72,76.4,4.03,38543
26035,midwest,nonmetro,0.73,0.27,0.34,97.77,0.9,31252
26037,midwest,medium_small_metro,0.44,0.57,0.65,97.43,0.91,64753
26039,midwest,nonmetro,0.6,0.29,1.53,96.69,0.9,14273
26041,midwest,nonmetro,2.22,0.35,0.09,96.0,1.34,38520
26043,midwest,nonmetro,0.53,0.45,0.12,98.22,0.68,27472
26045,midwest,medium_small_metro,0.45,1.19,5.37,91.78,1.21,103655
26047,midwest,nonmetro,3.12,0.48,0.48,94.66,1.25,31437
26049,midwest,medium_small_metro,0.57,0.85,20.49,76.33,1.76,436141
26051,midwest,nonmetro,0.56,0.33,0.15,98.12,0.84,26023
26053,midwest,nonmetro,2.2,0.25,1.77,94.71,1.07,17370
26055,midwest,nonmetro,0.93,0.57,0.42,97.16,0.92,77654
26057,midwest,nonmetro,0.56,0.38,3.83,94.2,1.03,42285
26059,midwest,nonmetro,0.36,0.35,0.45,98.09,0.75,46527
26061,midwest,nonmetro,0.55,1.87,0.97,95.82,0.78,36016
26063,midwest,nonmetro,0.3,0.37,0.2,98.45,0.68,36079
26065,midwest,medium_small_metro,0.58,3.83,11.19,82.3,2.1,279320
26067,midwest,medium_small_metro,0.57,0.35,4.65,93.19,1.24,61518
26069,midwest,nonmetro,0.68,0.55,0.41,97.25,1.11,27339
26071,midwest,nonmetro,1.02,0.2,1.1,96.61,1.07,13138
26073,midwest,nonmetro,2.79,1.5,1.99,92.43,1.29,63351
26075,midwest,medium_small_metro,0.42,0.59,8.0,89.56,1.44,158422
26077,midwest,medium_small_metro,0.43,1.91,9.9,86.04,1.72,238603
26079,midwest,nonmetro,0.78,0.28,0.21,97.77,0.97,16571
26081,midwest,medium_small_metro,0.56,1.98,9.29,86.75,1.43,574335
26083,midwest,nonmetro,0.17,0.13,3.61,95.18,0.91,2301
26085,midwest,nonmetro,1.02,0.19,11.29,85.36,2.14,11333
26087,midwest,large_fringe,0.39,0.42,0.83,97.54,0.82,87904
26089,midwest,nonmetro,3.72,0.29,0.26,94.92,0.8,21119
26091,midwest,nonmetro,0.44,0.49,2.23,95.88,0.96,98890
26093,midwest,large_fringe,0.44,0.63,0.47,97.57,0.9,156951
26095,midwest,nonmetro,5.77,0.41,7.72,83.58,2.52,7024
26097,midwest,nonmetro,14.25,0.33,0.2,80.42,4.8,11943
26099,midwest,large_fringe,0.32,2.22,2.74,93.6,1.11,788149
26101,midwest,nonmetro,1.3,0.37,1.69,95.37,1.27,24527
26103,midwest,nonmetro,1.52,0.52,1.34,95.43,1.19,64634
26105,midwest,nonmetro,0.8,0.3,0.78,96.9,1.23,28274
26107,midwest,nonmetro,0.65,0.93,3.73,93.23,1.46,40553
26109,midwest,nonmetro,2.32,0.22,0.1,96.44,0.92,25326
26111,midwest,nonmetro,0.41,1.54,1.09,96.1,0.86,82874
26113,midwest,nonmetro,0.5,0.25,0.21,98.08,0.96,14478
26115,midwest,medium_small_metro,0.29,0.48,1.94,96.25,1.04,145945
26117,midwest,nonmetro,0.62,0.35,2.2,95.7,1.13,61266
26119,midwest,nonmetro,0.38,0.1,0.24,98.52,0.77,10315
26121,midwest,medium_small_metro,0.85,0.46,14.29,82.79,1.6,170200
26123,midwest,medium_small_metro,0.68,0.34,1.18,96.72,1.08,47874
26125,midwest,large_fringe,0.29,4.23,10.22,84.06,1.2,1194156
26127,midwest,nonmetro,1.14,0.36,0.35,97.16,0.99,26873
26129,midwest,nonmetro,0.6,0.43,0.13,97.7,1.13,21645
26131,midwest,nonmetro,0.96,0.2,0.03,97.66,1.15,7818
26133,midwest,nonmetro,0.5,0.24,0.35,97.84,1.06,23197
26135,midwest,nonmetro,0.72,0.08,0.08,98.15,0.96,9418
26137,midwest,nonmetro,0.64,0.38,0.18,97.77,1.03,23301
26139,midwest,medium_small_metro,0.4,2.2,1.14,95.34,0.92,238314
26141,midwest,nonmetro,0.59,0.17,0.33,98.25,0.66,14411
26143,midwest,nonmetro,0.64,0.24,0.32,98.18,0.62,25469
26145,midwest,medium_small_metro,0.44,0.86,18.91,78.57,1.21,210039
26147,midwest,large_fringe,0.52,0.43,2.15,95.82,1.08,164235
26149,midwest,nonmetro,0.39,0.62,2.63,95.2,1.16,62422
26151,midwest,nonmetro,0.36,0.29,0.28,98.26,0.81,44547
26153,midwest,nonmetro,6.12,0.43,1.67,89.13,2.65,8903
26155,midwest,nonmetro,0.47,0.31,0.21,98.04,0.97,71687
26157,midwest,nonmetro,0.6,0.34,1.08,97.05,0.93,58266
26159,midwest,medium_small_metro,0.97,0.33,5.36,91.76,1.57,76263
26161,midwest,medium_small_metro,0.37,6.46,12.48,78.79,1.9,322895
26163,midwest,large_central,0.39,1.82,42.39,54.09,1.31,2061162
26165,midwest,nonmetro,0.74,0.46,0.2,97.71,0.89,30484
27001,midwest,nonmetro,2.28,0.22,0.27,96.58,0.65,15301
27003,midwest,large_fringe,0.71,1.77,1.66,94.53,1.33,298084
27005,midwest,nonmetro,7.55,0.37,0.19,89.72,2.16,30000
27007,midwest,nonmetro,20.38,0.62,0.36,76.96,1.68,39650
27009,midwest,medium_small_metro,0.52,1.27,0.81,96.63,0.78,34226
27011,midwest,nonmetro,0.52,0.41,0.17,98.61,0.29,5820
27013,midwest,nonmetro,0.29,1.9,1.26,95.83,0.72,55941
27015,midwest,nonmetro,0.12,0.44,0.14,98.86,0.44,26911
27017,midwest,medium_small_metro,5.2,0.38,1.02,92.04,1.37,31671
27019,midwest,large_fringe,0.18,1.63,0.65,96.96,0.58,70205
27021,midwest,nonmetro,11.47,0.31,0.11,86.75,1.36,27150
27023,midwest,nonmetro,1.0,0.37,0.18,97.75,0.71,13088
